mandal,date,rainfall,temp_min,temp_max,humidity_min,humidity_max,wind_speed_min,wind_speed_max
Saidabad,18-09-2022,0.0,23.5,31.6,56.0,100.0,0.0,13.1
Saidabad,19-09-2022,0.0,23.9,32.0,54.7,83.5,0.0,14.0
Saidabad,20-09-2022,2.3,23.1,30.2,60.7,100.0,0.0,13.7
Saidabad,21-09-2022,0.0,22.8,27.9,70.0,100.0,0.1,12.6
Saidabad,22-09-2022,0.0,24.2,32.0,57.7,100.0,0.0,9.5
Saidabad,23-09-2022,0.4,22.8,26.6,73.0,100.0,0.0,13.4
Saidabad,24-09-2022,0.0,23.6,32.2,50.0,93.5,0.0,8.4
Saidabad,25-09-2022,0.0,23.8,32.0,49.1,93.5,0.0,7.9
Saidabad,26-09-2022,0.0,24.0,32.8,50.2,100.0,0.0,6.3
Saidabad,27-09-2022,57.7,21.9,32.9,51.0,100.0,0.0,12.3
Saidabad,28-09-2022,10.7,23.7,32.4,58.2,100.0,0.0,1.1
Saidabad,29-09-2022,9.5,23.4,32.5,57.1,100.0,0.0,3.3
Saidabad,30-09-2022,6.5,22.7,30.5,66.6,94.2,0.0,2.6
Secunderabad,01-09-2022,0.0,25.3,32.7,50.1,89.6,0.0,7.1
Secunderabad,02-09-2022,0.1,24.4,33.0,46.6,96.6,0.0,23.4
Secunderabad,03-09-2022,0.1,25.1,32.8,53.9,97.6,0.0,5.3
Secunderabad,04-09-2022,0.0,25.2,33.6,48.4,77.3,0.0,11.3
Secunderabad,05-09-2022,0.0,25.1,31.8,58.1,96.6,0.0,2.2
Secunderabad,06-09-2022,0.5,23.9,32.6,51.6,95.5,0.0,14.9
Secunderabad,07-09-2022,7.9,22.8,33.5,54.5,100.0,0.0,3.2
Secunderabad,08-09-2022,30.6,22.3,32.5,56.1,100.0,0.0,40.1
Secunderabad,09-09-2022,47.3,22.7,30.0,67.8,100.0,0.0,64.1
Secunderabad,10-09-2022,5.2,23.3,30.9,62.5,100.0,0.0,32.4
Secunderabad,11-09-2022,10.7,22.9,28.4,77.2,100.0,0.0,34.3
Secunderabad,12-09-2022,3.8,23.2,25.3,84.4,100.0,0.0,12.2
Secunderabad,13-09-2022,3.6,23.9,29.3,71.0,100.0,0.2,21.9
Secunderabad,14-09-2022,0.0,23.1,28.8,71.9,98.2,0.1,44.7
Secunderabad,15-09-2022,0.0,23.4,29.7,63.2,97.3,0.0,20.4
Secunderabad,16-09-2022,0.0,23.4,30.0,63.1,95.0,0.0,3.0
Secunderabad,17-09-2022,0.1,22.9,30.7,62.4,95.7,0.1,3.8
Secunderabad,18-09-2022,0.0,23.2,32.3,58.8,87.1,0.0,16.4
Secunderabad,19-09-2022,0.0,24.1,32.7,53.5,78.2,0.0,3.7
Secunderabad,20-09-2022,3.7,23.3,30.6,61.5,100.0,0.0,7.9
Secunderabad,21-09-2022,0.0,22.8,29.0,70.9,93.9,0.0,13.6
Secunderabad,22-09-2022,0.0,24.2,30.6,65.1,88.2,0.0,7.9
Secunderabad,23-09-2022,3.7,22.6,26.0,76.1,99.4,0.0,17.0
Secunderabad,24-09-2022,0.0,23.5,32.3,54.0,89.8,0.0,4.3
Secunderabad,25-09-2022,0.0,23.4,32.9,52.8,89.3,0.0,2.7
Secunderabad,26-09-2022,0.0,24.1,32.9,48.6,98.7,0.0,2.6
Secunderabad,27-09-2022,42.9,21.2,32.5,53.3,100.0,0.0,6.9
Secunderabad,28-09-2022,8.2,23.3,32.5,53.4,100.0,0.0,8.1
Secunderabad,29-09-2022,8.6,23.7,32.4,59.2,100.0,0.0,43.2
Secunderabad,30-09-2022,7.9,23.0,32.3,65.1,100.0,0.0,26.3
Shaikpet,01-09-2022,0.0,24.8,33.2,51.7,89.8,0.0,4.6
Shaikpet,02-09-2022,0.0,23.9,33.0,47.8,89.7,0.0,2.9
Shaikpet,03-09-2022,0.0,24.3,33.0,55.1,91.4,0.0,6.7
Shaikpet,04-09-2022,0.0,24.3,35.2,47.5,82.6,0.0,4.2
Shaikpet,05-09-2022,0.0,24.4,32.6,54.0,89.6,0.0,65.1
Shaikpet,06-09-2022,1.4,23.8,32.7,52.1,90.8,0.0,65.1
Shaikpet,07-09-2022,16.0,22.3,33.0,53.1,94.9,0.0,62.0
Shaikpet,08-09-2022,21.6,21.6,32.7,60.4,100.0,0.0,62.3
Shaikpet,09-09-2022,32.8,22.2,29.2,68.6,100.0,0.0,65.1
Shaikpet,10-09-2022,7.8,22.3,30.5,66.6,100.0,0.0,1.9
Shaikpet,11-09-2022,11.1,21.9,27.9,77.2,100.0,0.0,12.3
Shaikpet,12-09-2022,3.4,22.1,25.2,84.4,100.0,0.0,7.9
Shaikpet,13-09-2022,3.3,22.6,28.6,72.4,100.0,0.0,26.3
Shaikpet,14-09-2022,0.0,22.0,27.9,72.0,96.8,0.0,47.9
Shaikpet,15-09-2022,0.0,22.3,29.0,66.2,95.9,0.0,10.7
Shaikpet,16-09-2022,0.0,22.5,29.8,64.4,94.3,0.0,65.1
Shaikpet,17-09-2022,0.0,22.0,30.4,62.2,93.9,0.0,65.1
Shaikpet,18-09-2022,0.0,22.4,31.6,59.3,92.1,0.0,65.1
Shaikpet,19-09-2022,0.0,23.1,32.1,56.9,88.6,0.0,65.1
Shaikpet,20-09-2022,2.8,22.4,29.5,64.1,97.7,0.0,19.3
Shaikpet,21-09-2022,0.0,22.2,27.6,72.0,95.4,0.0,14.0
Shaikpet,22-09-2022,0.0,23.2,31.7,60.9,93.5,0.0,15.0
Shaikpet,23-09-2022,5.7,21.7,25.8,75.3,97.3,0.0,15.5
Shaikpet,24-09-2022,0.0,22.3,31.5,53.5,91.2,0.0,31.8
Shaikpet,25-09-2022,0.0,22.5,32.5,51.6,90.0,0.0,65.1
Shaikpet,26-09-2022,0.0,22.6,32.9,48.2,93.3,0.0,2.2
Shaikpet,27-09-2022,49.8,21.0,32.8,51.3,99.2,0.0,5.8
Shaikpet,28-09-2022,2.6,22.8,32.4,55.0,100.0,0.0,12.1
Shaikpet,29-09-2022,12.3,22.4,32.7,58.5,100.0,0.0,7.5
Shaikpet,30-09-2022,5.5,22.2,30.6,68.0,100.0,0.0,65.1
Tirumalgiri,01-09-2022,0.0,24.8,32.8,63.7,85.4,0.0,9.0
Tirumalgiri,02-09-2022,0.0,23.8,32.9,61.2,89.7,0.0,6.1
Tirumalgiri,03-09-2022,0.0,24.0,32.9,64.6,90.2,0.0,13.2
Tirumalgiri,04-09-2022,0.0,24.9,34.8,58.1,76.1,0.0,6.9
Tirumalgiri,05-09-2022,0.0,23.9,32.0,64.6,89.7,0.0,10.6
Tirumalgiri,06-09-2022,0.0,23.6,32.8,63.7,89.2,0.0,10.7
Tirumalgiri,07-09-2022,27.9,22.2,32.5,63.7,92.6,0.0,11.6
Tirumalgiri,08-09-2022,87.3,21.7,34.0,63.2,95.2,0.0,7.9
Tirumalgiri,09-09-2022,61.5,22.2,28.5,71.2,96.0,0.0,6.5
Tirumalgiri,10-09-2022,7.1,22.9,31.1,67.2,95.0,0.0,10.2
Tirumalgiri,11-09-2022,15.0,22.2,27.4,76.3,95.2,2.2,12.9
Tirumalgiri,12-09-2022,5.3,22.4,24.2,86.8,95.0,3.8,15.5
Tirumalgiri,13-09-2022,12.8,22.9,28.8,72.7,95.5,0.0,10.0
Tirumalgiri,14-09-2022,0.0,22.1,28.5,71.7,87.8,0.0,10.9
Tirumalgiri,15-09-2022,0.0,22.8,28.6,68.9,85.9,0.0,14.4
Tirumalgiri,16-09-2022,0.0,22.9,28.8,69.8,83.6,0.0,15.4
Tirumalgiri,17-09-2022,0.0,22.5,29.7,67.1,85.6,2.8,15.3
Tirumalgiri,18-09-2022,0.0,22.9,31.0,67.1,84.7,0.0,14.3
Tirumalgiri,19-09-2022,0.0,23.6,30.7,66.6,81.2,2.0,15.4
Tirumalgiri,20-09-2022,3.8,23.0,29.0,69.0,93.9,0.2,15.3
Tirumalgiri,21-09-2022,0.0,22.6,27.6,74.0,86.6,4.7,14.6
Tirumalgiri,22-09-2022,0.0,23.6,29.2,68.5,85.4,0.0,13.6
Tirumalgiri,23-09-2022,8.7,22.0,25.0,78.4,93.1,0.0,12.6
Tirumalgiri,24-09-2022,0.0,22.9,30.4,64.6,83.1,0.0,14.1
Tirumalgiri,25-09-2022,0.0,22.9,31.9,63.2,85.9,0.0,11.5
Tirumalgiri,26-09-2022,0.0,23.0,32.3,61.7,89.4,0.0,10.1
Tirumalgiri,27-09-2022,32.9,21.4,33.1,59.7,94.1,0.0,7.2
Tirumalgiri,28-09-2022,3.0,23.4,32.5,65.2,93.4,0.0,7.1
Tirumalgiri,29-09-2022,4.6,23.3,31.9,66.7,95.5,0.0,8.1
Tirumalgiri,30-09-2022,5.6,22.5,29.4,70.8,95.0,0.0,8.0
Amberpet,01-04-2023,0.0,19.9,29.9,42.2,86.8,0.0,2.0
Amberpet,01-08-2023,0.0,17.6,28.4,33.7,67.9,0.0,1.5
Amberpet,01-12-2023,0.0,17.3,30.8,19.7,76.4,0.0,1.6
Amberpet,01-02-2023,0.0,21.6,31.9,33.6,87.8,0.0,1.6
Amberpet,01-01-2023,0.0,22.3,32.2,34.9,81.1,0.0,1.5
Amberpet,01-07-2023,0.0,18.8,26.1,60.1,88.4,0.0,18.9
Amberpet,01-06-2023,0.0,20.7,27.5,55.2,91.6,0.0,1.9
Amberpet,01-03-2023,0.0,20.9,30.0,45.6,90.3,0.0,1.8
Amberpet,01-05-2023,0.0,20.1,29.0,41.5,93.8,0.0,2.3
Amberpet,01-11-2023,0.0,17.3,30.4,21.7,74.8,0.0,1.3
Amberpet,01-10-2023,0.0,15.4,29.7,16.8,78.7,0.0,1.4
Amberpet,01-09-2023,0.0,15.1,27.9,16.5,79.1,0.0,2.2
Amberpet,13-01-2023,0.0,18.6,31.4,25.3,78.0,0.0,1.5
Amberpet,14-01-2023,0.0,18.0,31.3,26.4,88.8,0.0,1.2
Amberpet,15-01-2023,0.0,18.7,32.0,26.2,83.8,0.0,2.0
Amberpet,16-01-2023,0.0,18.9,30.8,35.3,75.2,0.0,4.2
Amberpet,17-01-2023,0.0,18.4,32.1,26.8,78.9,0.0,4.6
Amberpet,18-01-2023,0.0,18.2,31.7,22.6,88.4,0.1,1.9
Amberpet,19-01-2023,0.0,18.3,31.0,30.7,87.6,0.0,2.7
Amberpet,20-01-2023,0.0,18.6,29.8,29.6,84.2,0.1,2.0
Amberpet,21-01-2023,0.0,18.9,29.6,35.5,88.8,0.1,2.7
Amberpet,22-01-2023,0.0,18.9,29.7,26.4,78.5,0.0,1.9
Amberpet,23-01-2023,0.0,19.6,29.3,34.6,88.8,0.0,2.4
Amberpet,24-01-2023,0.0,18.8,28.8,36.3,90.5,0.0,1.9
Amberpet,25-01-2023,0.0,19.8,30.0,35.5,81.9,0.0,2.8
Amberpet,26-01-2023,0.0,18.1,29.4,34.3,88.0,0.0,2.4
Amberpet,27-01-2023,0.0,18.5,30.6,27.4,83.8,0.1,2.3
Amberpet,28-01-2023,0.0,17.9,29.8,33.8,81.7,0.0,1.6
Amberpet,29-01-2023,0.0,19.1,30.7,31.4,74.8,0.0,1.5
Amberpet,30-01-2023,0.0,20.1,29.9,35.5,92.0,0.0,3.0
Amberpet,31-01-2023,0.0,20.7,28.3,52.9,90.7,0.0,2.9
Ameerpet,01-04-2023,0.0,20.1,32.3,64.6,98.6,0.1,7.3
Ameerpet,01-08-2023,0.0,17.6,30.5,55.3,89.5,0.0,7.3
Ameerpet,01-12-2023,0.0,18.4,31.4,22.9,74.2,0.0,1.0
Ameerpet,01-02-2023,0.0,21.6,32.8,51.2,82.7,0.1,4.1
Ameerpet,01-01-2023,0.0,22.3,32.7,49.8,90.6,0.1,7.9
Ameerpet,01-07-2023,0.0,19.4,28.2,75.6,99.9,0.0,0.9
Ameerpet,01-06-2023,0.0,20.3,30.3,76.9,99.9,0.0,1.1
Ameerpet,01-03-2023,0.0,21.2,32.2,63.3,99.9,0.1,10.3
Ameerpet,01-05-2023,0.0,19.8,30.3,63.7,99.9,0.2,8.5
Ameerpet,01-11-2023,0.0,17.3,34.3,22.9,75.9,0.0,1.7
Ameerpet,01-10-2023,0.0,15.7,32.1,22.7,68.9,0.0,2.0
Ameerpet,01-09-2023,0.0,15.1,30.1,16.4,76.9,0.0,8.4
Ameerpet,13-01-2023,0.0,19.0,31.1,27.0,80.0,0.0,1.8
Ameerpet,14-01-2023,0.0,19.8,31.5,30.8,90.1,0.0,1.7
Ameerpet,15-01-2023,0.0,19.5,31.3,26.1,89.5,0.0,1.1
Ameerpet,16-01-2023,0.0,19.4,32.4,41.4,82.7,0.1,1.5
Ameerpet,17-01-2023,0.0,19.2,32.4,25.7,83.6,0.1,4.0
Ameerpet,18-01-2023,0.0,19.4,33.8,23.0,97.1,0.2,10.5
Ameerpet,19-01-2023,0.0,19.4,32.7,43.1,90.8,0.1,8.4
Ameerpet,20-01-2023,0.0,19.4,29.2,39.4,89.6,0.0,13.2
Ameerpet,21-01-2023,0.0,19.9,32.7,46.8,98.0,0.2,7.9
Ameerpet,22-01-2023,0.0,18.9,28.9,39.4,80.1,0.0,13.0
Ameerpet,23-01-2023,0.0,19.2,29.8,54.6,81.9,0.1,10.5
Ameerpet,24-01-2023,0.0,19.1,27.7,56.5,99.9,0.3,11.0
Ameerpet,25-01-2023,0.0,19.9,30.3,46.8,77.5,0.3,16.5
Ameerpet,26-01-2023,0.0,19.3,30.4,46.8,78.3,0.3,10.3
Ameerpet,27-01-2023,0.0,19.8,34.5,26.6,97.3,0.0,8.7
Ameerpet,28-01-2023,0.0,18.1,29.2,39.4,82.6,0.0,16.0
Ameerpet,29-01-2023,0.0,19.2,30.5,30.8,76.1,0.0,13.8
Ameerpet,30-01-2023,0.0,20.0,30.5,39.4,99.9,0.2,10.8
Ameerpet,31-01-2023,0.0,20.9,29.8,66.0,99.9,0.2,22.5
Asifnagar,01-04-2023,0.0,20.1,30.3,37.5,84.4,0.0,28.3
Asifnagar,01-08-2023,0.0,16.9,29.1,27.6,84.3,0.0,65.1
Asifnagar,01-12-2023,0.0,17.4,32.3,11.9,83.1,0.0,46.3
Asifnagar,01-02-2023,0.0,21.5,33.0,27.8,92.9,0.0,62.7
Asifnagar,01-01-2023,0.0,21.7,32.5,31.8,91.5,0.0,39.5
Asifnagar,01-07-2023,0.0,19.3,26.0,59.6,89.9,0.0,65.1
Asifnagar,01-06-2023,0.1,20.1,28.0,55.0,100.0,0.0,8.9
Asifnagar,01-03-2023,0.0,21.1,30.5,36.7,92.6,0.0,53.7
Asifnagar,01-05-2023,0.0,20.1,30.1,35.3,90.8,0.0,62.9
Asifnagar,01-11-2023,0.0,16.4,32.0,13.9,72.3,0.0,65.1
Asifnagar,01-10-2023,0.0,15.5,30.1,5.5,67.3,0.0,65.1
Asifnagar,01-09-2023,0.0,15.1,30.0,7.3,68.6,0.0,12.0
Asifnagar,13-01-2023,0.0,18.5,32.2,17.2,89.0,0.0,60.4
Asifnagar,14-01-2023,0.0,18.8,32.5,18.5,76.2,0.0,22.5
Asifnagar,15-01-2023,0.0,18.9,32.5,18.7,95.9,0.0,22.8
Asifnagar,16-01-2023,0.0,19.2,31.5,27.1,81.9,0.0,64.3
Asifnagar,17-01-2023,0.0,18.7,32.7,19.2,78.6,0.0,52.2
Asifnagar,18-01-2023,0.0,18.4,32.8,13.9,92.2,0.0,44.2
Asifnagar,19-01-2023,0.0,18.7,32.0,20.5,89.2,0.0,60.4
Asifnagar,20-01-2023,0.0,18.9,31.2,21.8,93.4,0.0,65.1
Asifnagar,21-01-2023,0.0,19.4,30.3,26.5,77.3,0.0,56.1
Asifnagar,22-01-2023,0.0,18.9,31.1,20.9,84.7,0.0,14.9
Asifnagar,23-01-2023,0.0,19.4,31.3,25.8,85.6,0.0,32.9
Asifnagar,24-01-2023,0.0,18.8,29.2,27.6,85.6,0.0,61.1
Asifnagar,25-01-2023,0.0,19.9,31.6,22.5,75.7,0.0,65.1
Asifnagar,26-01-2023,0.0,18.5,32.1,22.5,74.3,0.0,13.4
Asifnagar,27-01-2023,0.0,18.5,32.3,15.8,86.5,0.0,65.1
Asifnagar,28-01-2023,0.0,18.3,30.5,23.8,87.2,0.0,44.5
Asifnagar,29-01-2023,0.0,18.7,31.0,21.2,82.2,0.0,8.6
Asifnagar,30-01-2023,0.0,20.4,30.5,26.9,89.0,0.0,15.7
Asifnagar,31-01-2023,0.0,20.8,28.2,53.8,90.8,0.0,12.3
Bahadurpura,01-04-2023,0.0,20.0,31.5,30.8,92.4,0.0,4.1
Bahadurpura,01-08-2023,0.0,13.9,30.0,23.5,83.8,0.0,4.6
Bahadurpura,01-12-2023,0.0,15.4,32.6,12.9,83.1,0.0,65.1
Bahadurpura,01-02-2023,0.0,20.2,34.1,27.4,88.6,0.0,65.1
Bahadurpura,01-01-2023,0.0,20.7,33.2,28.2,85.0,0.0,33.4
Bahadurpura,01-07-2023,0.0,18.0,27.7,42.9,90.8,0.0,2.1
Bahadurpura,01-06-2023,0.0,19.6,29.1,51.6,100.0,0.0,3.8
Bahadurpura,01-03-2023,0.0,20.0,33.4,40.5,89.0,0.0,59.9
Bahadurpura,01-05-2023,0.0,20.0,30.3,35.2,99.3,0.0,5.3
Bahadurpura,01-11-2023,0.0,14.3,32.6,17.6,83.6,0.0,65.1
Bahadurpura,01-10-2023,0.0,13.6,31.6,13.8,84.3,0.0,14.8
Bahadurpura,01-09-2023,0.0,13.2,30.9,11.8,81.3,0.0,17.0
Bahadurpura,13-01-2023,0.0,17.3,32.0,18.0,85.5,0.0,65.1
Bahadurpura,14-01-2023,0.0,17.5,33.1,21.0,89.2,0.0,23.0
Bahadurpura,15-01-2023,0.0,17.5,33.5,19.9,87.1,0.0,14.3
Bahadurpura,16-01-2023,0.0,18.1,33.3,23.5,82.0,0.0,65.1
Bahadurpura,17-01-2023,0.0,17.8,32.0,21.5,81.7,0.0,65.1
Bahadurpura,18-01-2023,0.0,17.5,33.6,18.8,88.9,0.0,65.1
Bahadurpura,19-01-2023,0.0,17.6,32.9,21.4,89.4,0.0,65.1
Bahadurpura,20-01-2023,0.0,17.8,31.6,21.0,86.6,0.0,65.1
Bahadurpura,21-01-2023,0.0,19.0,30.7,25.3,85.0,0.0,65.1
Bahadurpura,22-01-2023,0.0,17.7,31.4,18.1,84.8,0.0,65.1
Bahadurpura,23-01-2023,0.0,18.4,31.8,21.9,87.9,0.0,6.0
Bahadurpura,24-01-2023,0.0,17.9,30.4,25.6,94.7,0.0,7.3
Bahadurpura,25-01-2023,0.0,18.4,32.1,23.8,83.2,0.0,6.5
Bahadurpura,26-01-2023,0.0,16.9,31.7,25.0,85.7,0.0,3.9
Bahadurpura,27-01-2023,0.0,17.6,32.7,18.8,87.5,0.0,5.9
Bahadurpura,28-01-2023,0.0,16.9,31.9,19.6,83.1,0.0,65.1
Bahadurpura,29-01-2023,0.0,17.6,32.1,22.6,82.2,0.0,5.3
Bahadurpura,30-01-2023,0.0,19.9,32.5,24.4,96.4,0.0,7.6
Bahadurpura,31-01-2023,0.0,19.5,29.6,54.3,94.4,0.0,5.6
Bandlaguda,01-04-2023,0.0,18.7,30.2,42.4,86.5,0.0,9.7
Bandlaguda,01-08-2023,0.0,15.2,28.1,35.8,80.4,0.0,9.9
Bandlaguda,01-12-2023,0.0,16.0,31.1,18.7,73.4,0.0,3.3
Bandlaguda,01-02-2023,0.0,20.1,31.6,35.4,86.5,0.0,6.5
Bandlaguda,01-01-2023,0.0,21.4,31.8,37.3,79.7,0.0,8.5
Bandlaguda,01-07-2023,0.0,18.5,26.9,59.2,86.5,0.0,10.7
Bandlaguda,01-06-2023,0.0,20.1,28.3,51.9,92.9,0.0,11.9
Bandlaguda,01-03-2023,0.0,19.6,30.4,42.6,87.0,0.0,11.0
Bandlaguda,01-05-2023,0.0,19.1,29.6,42.4,92.9,0.0,13.4
Bandlaguda,01-11-2023,0.0,15.6,31.1,23.3,71.6,0.0,6.5
Bandlaguda,01-10-2023,0.0,14.2,29.9,18.1,75.5,0.0,8.8
Bandlaguda,01-09-2023,0.0,14.1,28.5,19.1,68.1,0.0,9.8
Bandlaguda,13-01-2023,0.0,16.8,31.5,28.0,73.9,0.0,7.7
Bandlaguda,14-01-2023,0.0,17.1,30.9,29.5,83.7,0.0,7.0
Bandlaguda,15-01-2023,0.0,17.3,32.4,26.7,80.1,0.0,5.2
Bandlaguda,16-01-2023,0.0,17.8,31.8,32.4,71.2,0.0,11.8
Bandlaguda,17-01-2023,0.0,16.7,32.4,27.6,74.3,0.0,5.9
Bandlaguda,18-01-2023,0.0,16.3,32.2,23.6,86.3,0.0,5.2
Bandlaguda,19-01-2023,0.0,17.3,31.4,29.2,85.0,0.0,8.4
Bandlaguda,20-01-2023,0.0,17.7,30.2,31.3,80.1,0.0,7.7
Bandlaguda,21-01-2023,0.0,18.5,29.7,36.9,84.6,0.0,6.4
Bandlaguda,22-01-2023,0.0,18.0,30.0,30.0,79.2,0.0,9.8
Bandlaguda,23-01-2023,0.0,17.7,30.3,34.0,86.3,0.0,7.9
Bandlaguda,24-01-2023,0.0,17.8,29.0,35.4,91.3,0.0,7.7
Bandlaguda,25-01-2023,0.0,18.8,30.9,35.6,81.6,0.0,7.7
Bandlaguda,26-01-2023,0.0,16.3,30.3,30.9,85.0,0.0,4.5
Bandlaguda,27-01-2023,0.0,16.8,31.5,25.4,85.0,0.0,24.7
Bandlaguda,28-01-2023,0.0,17.3,30.6,28.5,78.2,0.0,10.5
Bandlaguda,29-01-2023,0.0,18.2,30.6,33.9,73.4,0.0,13.3
Bandlaguda,30-01-2023,0.0,19.3,30.4,35.0,91.5,0.0,5.4
Bandlaguda,31-01-2023,0.0,19.9,28.9,49.7,90.2,0.0,4.4
Charminar,01-04-2023,0.0,20.6,29.5,43.7,87.5,0.0,2.5
Charminar,01-08-2023,0.0,14.6,28.7,35.2,70.3,0.0,5.6
Charminar,01-12-2023,0.0,15.9,31.9,20.0,70.2,0.0,0.7
Charminar,01-02-2023,0.0,20.7,33.0,33.7,79.5,0.0,3.5
Charminar,01-01-2023,0.0,20.8,32.4,36.6,78.6,0.0,2.8
Charminar,01-07-2023,0.0,18.5,26.4,59.9,81.9,0.0,4.0
Charminar,01-06-2023,0.1,19.4,27.6,55.7,86.7,0.0,5.9
Charminar,01-03-2023,0.0,20.7,30.1,45.4,83.1,0.0,3.4
Charminar,01-05-2023,0.0,20.0,29.4,42.1,85.6,0.0,4.9
Charminar,01-11-2023,0.0,15.6,31.0,22.3,68.9,0.0,4.3
Charminar,01-10-2023,0.0,14.5,29.6,18.4,66.6,0.0,3.3
Charminar,01-09-2023,0.0,13.8,28.8,19.0,63.9,0.0,3.5
Charminar,13-01-2023,0.0,17.4,32.2,26.4,72.1,0.0,1.4
Charminar,14-01-2023,0.0,18.4,31.1,28.3,78.1,0.0,2.3
Charminar,15-01-2023,0.0,18.8,32.4,27.4,77.5,0.0,2.0
Charminar,16-01-2023,0.0,19.0,31.2,35.5,71.9,0.0,5.6
Charminar,17-01-2023,0.0,18.2,32.8,27.6,72.8,0.0,7.1
Charminar,18-01-2023,0.0,17.7,31.7,24.0,79.7,0.0,7.2
Charminar,19-01-2023,0.0,19.1,31.1,30.9,77.9,0.0,4.3
Charminar,20-01-2023,0.0,17.6,30.2,32.4,77.0,0.0,5.8
Charminar,21-01-2023,0.0,18.4,30.2,36.2,78.0,0.0,7.0
Charminar,22-01-2023,0.0,17.7,30.3,25.5,73.4,0.0,4.5
Charminar,23-01-2023,0.0,17.9,30.2,35.3,80.6,0.0,4.1
Charminar,24-01-2023,0.0,18.0,29.0,37.1,81.1,0.0,6.5
Charminar,25-01-2023,0.0,18.9,31.2,31.6,75.7,0.0,7.1
Charminar,26-01-2023,0.0,17.3,30.4,32.4,77.8,0.0,7.3
Charminar,27-01-2023,0.0,17.7,31.1,26.8,78.3,0.0,7.7
Charminar,28-01-2023,0.0,17.5,30.2,30.5,73.1,0.0,7.7
Charminar,29-01-2023,0.0,18.0,30.8,34.1,70.7,0.0,3.6
Charminar,30-01-2023,0.0,19.6,30.3,35.8,83.2,0.0,6.4
Charminar,31-01-2023,0.0,20.6,29.0,50.1,82.4,0.0,8.4
Golkonda,01-04-2023,0.0,17.5,28.4,42.6,93.3,0.0,12.1
Golkonda,01-08-2023,0.0,12.2,27.5,33.3,72.2,0.0,8.2
Golkonda,01-12-2023,0.0,14.0,30.0,17.7,77.0,0.0,5.1
Golkonda,01-02-2023,0.0,18.4,32.4,33.9,97.8,0.0,5.0
Golkonda,01-01-2023,0.0,19.0,32.7,35.1,89.2,0.0,5.2
Golkonda,01-07-2023,0.0,19.0,25.7,68.5,99.6,0.0,5.5
Golkonda,01-06-2023,0.5,19.4,26.5,59.4,100.0,0.0,11.1
Golkonda,01-03-2023,0.0,18.2,29.3,43.5,97.5,0.0,9.0
Golkonda,01-05-2023,0.0,19.4,28.1,40.8,90.9,0.0,10.2
Golkonda,01-11-2023,0.0,14.0,30.4,20.6,76.5,0.0,7.0
Golkonda,01-10-2023,0.0,12.3,28.6,12.8,80.7,0.0,9.4
Golkonda,01-09-2023,0.0,11.1,27.5,12.0,81.2,0.0,10.6
Golkonda,13-01-2023,0.0,14.1,32.3,23.0,87.7,0.0,6.3
Golkonda,14-01-2023,0.0,14.8,30.5,25.5,79.1,0.0,5.0
Golkonda,15-01-2023,0.0,15.3,32.5,24.9,93.7,0.0,4.1
Golkonda,16-01-2023,0.0,14.9,30.0,33.2,84.1,0.0,8.4
Golkonda,17-01-2023,0.0,14.1,31.3,25.3,89.5,0.0,6.8
Golkonda,18-01-2023,0.0,14.9,31.0,19.7,77.6,0.0,7.6
Golkonda,19-01-2023,0.0,15.3,30.2,27.1,78.0,0.0,8.4
Golkonda,20-01-2023,0.0,17.2,29.2,28.1,70.3,0.0,10.5
Golkonda,21-01-2023,0.0,17.1,28.7,33.1,86.1,0.0,10.6
Golkonda,22-01-2023,0.0,15.0,28.9,26.0,80.8,0.0,12.0
Golkonda,23-01-2023,0.0,16.9,29.0,31.9,89.7,0.0,10.8
Golkonda,24-01-2023,0.0,18.2,28.7,36.8,88.4,0.0,15.1
Golkonda,25-01-2023,0.0,19.5,30.0,34.5,79.9,0.0,13.9
Golkonda,26-01-2023,0.0,17.5,29.8,29.5,82.3,0.0,14.8
Golkonda,27-01-2023,0.0,14.5,30.6,22.6,93.1,0.0,12.1
Golkonda,28-01-2023,0.0,14.0,29.8,28.8,88.5,0.0,12.4
Golkonda,29-01-2023,0.0,15.3,30.8,30.1,88.2,0.0,9.6
Golkonda,30-01-2023,0.0,19.6,30.0,33.6,89.3,0.0,15.3
Golkonda,31-01-2023,0.0,19.1,28.5,54.6,92.8,0.0,13.6
Himayatnagar,01-04-2023,0.0,20.2,29.3,45.4,79.2,0.0,2.0
Himayatnagar,01-08-2023,0.0,17.9,28.2,36.5,68.4,0.0,60.7
Himayatnagar,01-12-2023,0.0,18.2,30.8,13.9,71.8,0.0,1.0
Himayatnagar,01-02-2023,0.0,22.0,32.2,36.9,82.3,0.0,2.0
Himayatnagar,01-01-2023,0.0,22.7,31.7,37.5,74.3,0.0,1.6
Himayatnagar,01-07-2023,0.0,19.2,25.8,62.1,82.8,0.0,52.7
Himayatnagar,01-06-2023,0.0,20.6,27.0,59.8,86.3,0.0,18.0
Himayatnagar,01-03-2023,0.0,21.2,29.9,47.2,83.7,0.0,2.3
Himayatnagar,01-05-2023,0.0,20.1,29.0,43.4,89.4,0.0,2.6
Himayatnagar,01-11-2023,0.0,17.8,30.1,16.4,70.5,0.0,0.8
Himayatnagar,01-10-2023,0.0,17.3,29.1,10.2,70.4,0.0,0.9
Himayatnagar,01-09-2023,0.0,16.3,27.7,10.0,68.8,0.0,0.9
